sentence_id,language_code,language_name,text
5466,ky,Kyrgyz,Aeroparque
5467,eng_Latn,English,Unknown
5467,ky,Kyrgyz,Белгисиз
5468,eng_Latn,English,Shutter
5468,ky,Kyrgyz,Жапкыч
5469,eng_Latn,English,About the GNOME Desktop
5469,ky,Kyrgyz,GNOME чөйрөсү жөнүндө
5470,eng_Latn,English,_View
5470,ky,Kyrgyz,_Түр
5471,eng_Latn,English,%a %l:%M %p
5471,ky,Kyrgyz,%a %l:%M %p
5472,eng_Latn,English,Authentication Required
5472,ky,Kyrgyz,Аутентификация керек
5473,eng_Latn,English,Important tasks are running
5473,ky,Kyrgyz,Маанилүү иштер аткарылууда
5474,eng_Latn,English,force NAME as group for added files
5474,ky,Kyrgyz,кошулган файлдардын группасын АТЫ деп кой
5475,eng_Latn,English,paper size
5475,ky,Kyrgyz,paper size
5476,eng_Latn,English,Notify user when the battery is low.
5476,ky,Kyrgyz,Заряд азайган кезде колдонуучуларды билдирүү
5477,eng_Latn,English,There was an error launching the keyboard preferences dialog: %s
5477,ky,Kyrgyz,Алиптергич ырастоо диалогун чыгаруу учурунда ката пайда болду: %s
5478,eng_Latn,English,Convert the image to grayscale
5478,ky,Kyrgyz,image-convert-action
5479,eng_Latn,English,Albu_m Title:
5479,ky,Kyrgyz,Альбом боюнча
5480,eng_Latn,English,Failed to get new songs for {0}.
5480,ky,Kyrgyz,{0} үчүн жаңы ырларды алуу мүмкүн эмес.
5481,eng_Latn,English,unquote filenames read with -T (default)
5481,ky,Kyrgyz,-T менен алынган файлдардын аттарындагы ковычкалар өчүрүлөт (алдынала тандалат)
5482,eng_Latn,English,"The location of the .desktop file describing the launcher. This key is only relevant if the object_type key is ""launcher-object""."
5482,ky,Kyrgyz,"Расположение файла .desktop, описывающего кнопку запуска. Этот параметр имеет смысл, только если тип объекта (object_type) содержит ""launcher-object""."
5483,eng_Latn,English,Set all sort album artists to this value
5483,ky,Kyrgyz,Баардык жолчолорго бул аткаруучунун атын коюу
5484,eng_Latn,English,Folders
5484,ky,Kyrgyz,Каталогдор
5485,eng_Latn,English,_Bookmarks
5485,ky,Kyrgyz,_Китеп белгилер
5486,eng_Latn,English,Edit Active Palette
5486,ky,Kyrgyz,palette-editor-action
5487,eng_Latn,English,_About
5487,ky,Kyrgyz,_Бул жөнүндө
5488,eng_Latn,English,General
5488,ky,Kyrgyz,Жалпы
5489,eng_Latn,English,Install Failed
5489,ky,Kyrgyz,Орнотуу ишке ашпады
5490,eng_Latn,English,Separator
5490,ky,Kyrgyz,Бөлгүч
5491,eng_Latn,English,Location:
5491,ky,Kyrgyz,Жайгашкан жери:
5492,eng_Latn,English,Delete Playlist
5492,ky,Kyrgyz,Ойнотуу тизмесин алып таштоо
5493,eng_Latn,English,Artigas
5493,ky,Kyrgyz,Artigas
5494,eng_Latn,English,Point Pleasant
5494,ky,Kyrgyz,Point Pleasant
5495,eng_Latn,English,License URL:
5495,ky,Kyrgyz,лицензия
5496,eng_Latn,English,Notify user when the battery is low.
5496,ky,Kyrgyz,Заряд азайган кезде колдонуучуларды билдирүү
5497,eng_Latn,English,"Error correction tries to work around problem areas on a disc, such as surface scratches, but will slow down importing substantially."
5497,ky,Kyrgyz,"Каталарды издөө дискте болгон чийиктерди жана башка көйгөйлөрдү оңдойт, бирок жазууларды импорттоо ылдамдыгын бир кача төмөндөтөт."
5498,eng_Latn,English,Password hint
5498,ky,Kyrgyz,Password hint
5499,eng_Latn,English,Import CD
5499,ky,Kyrgyz,Дискти импорттоо
5500,eng_Latn,English,Create Launcher
5500,ky,Kyrgyz,Иштетүү баскычын түзүү
5501,eng_Latn,English,Jakutsk
5501,ky,Kyrgyz,Якутск
5502,eng_Latn,English,Network
5502,ky,Kyrgyz,Тармак
5503,eng_Latn,English,Importing {0} of {1}
5503,ky,Kyrgyz,Элементтер импорттолууда {0} из {1}
5504,eng_Latn,English,Create a new smart playlist
5504,ky,Kyrgyz,Жаңы ыңгайлуу ойнотмо тизмесин түзүү
5505,eng_Latn,English,Sorting
5505,ky,Kyrgyz,Иреттөө
5506,eng_Latn,English,keyboard label
5506,ky,Kyrgyz,keyboard label
5507,eng_Latn,English,Clear on Quit
5507,ky,Kyrgyz,Жабууда тазалоо
5508,eng_Latn,English,Programming
5508,ky,Kyrgyz,Программалоо
5509,eng_Latn,English,_Automatically import audio CDs when inserted
5509,ky,Kyrgyz,_Салынган үңдүк дисктерди автоматтык түрдө импорттоо
5510,eng_Latn,English,Port is closed
5510,ky,Kyrgyz,Порт жабык
5511,eng_Latn,English,"%a %b %e, %R"
5511,ky,Kyrgyz,"%a %b %e, %R"
5512,eng_Latn,English,Guangdong
5512,ky,Kyrgyz,Guangdong
5513,eng_Latn,English,_Show Image Selection
5513,ky,Kyrgyz,dock-action
5514,eng_Latn,English,Shutter sound
5514,ky,Kyrgyz,Жапкычтын үнү
5515,eng_Latn,English,Add Alpha C_hannel
5515,ky,Kyrgyz,layers-action
5516,eng_Latn,English,Create a new channel
5516,ky,Kyrgyz,Жаңы каналды жаратууchannels-action
5517,eng_Latn,English,_None (use system theme)
5517,ky,Kyrgyz,_Жок (системалык тема колдонулат)
5518,eng_Latn,English,Reorder Layer
5518,ky,Kyrgyz,undo-type
5519,eng_Latn,English,_Image
5519,ky,Kyrgyz,image-action
5520,eng_Latn,English,Akan
5520,ky,Kyrgyz,Акан
5521,eng_Latn,English,Description
5521,ky,Kyrgyz,Баяндамаtab-style
5522,eng_Latn,English,Sound & Video
5522,ky,Kyrgyz,Аудио жана видео
5523,eng_Latn,English,Contributor:
5523,ky,Kyrgyz,Катышуучулар
5524,eng_Latn,English,Cherry CyMotion Master XPress
5524,ky,Kyrgyz,Cherry CyMotion Master XPress
5525,eng_Latn,English,No Bookmark Set
5525,ky,Kyrgyz,_Эсбелгини жоготуу
5526,eng_Latn,English,Track Editor
5526,ky,Kyrgyz,Аталыш
5527,eng_Latn,English,Constant Bitrate
5527,ky,Kyrgyz,Агымдын туруктуу ылдамдыгы
5528,eng_Latn,English,paper size
5528,ky,Kyrgyz,paper size
5529,eng_Latn,English,paper size
5529,ky,Kyrgyz,paper size
5530,eng_Latn,English,Keywords:
5530,ky,Kyrgyz,Ачкыч сөздөр:
5531,eng_Latn,English,Blue River
5531,ky,Kyrgyz,Blue River
5532,eng_Latn,English,There was an error launching the keyboard preferences dialog: %s
5532,ky,Kyrgyz,Алиптергич ырастоо диалогун чыгаруу учурунда ката пайда болду: %s
5533,eng_Latn,English,Move windows to current workspace when unminimized
5533,ky,Kyrgyz,Терезелерди калыбына келтирүүдө аны учурдагы иш орунуна жылдыруу
5534,eng_Latn,English,_Rating:
5534,ky,Kyrgyz,_Рейтинг:
5535,eng_Latn,English,Desktop entries for MESS ROMs
5535,ky,Kyrgyz,Элементы рабочего стола для MESS ROM
5536,eng_Latn,English,Mute
5536,ky,Kyrgyz,Үндү өчүрүү
5537,eng_Latn,English,Published
5537,ky,Kyrgyz,Жарыясы
5538,eng_Latn,English,Log in to Last.fm
5538,ky,Kyrgyz,Last.fm сайтына кирүү
5539,eng_Latn,English,%s pt
5539,ky,Kyrgyz,unit-symbols
5540,eng_Latn,English,marker
5540,ky,Kyrgyz,marker
5541,eng_Latn,English,Speed
5541,ky,Kyrgyz,Ылдамдык
5542,eng_Latn,English,Kulusuk Lufthavn
5542,ky,Kyrgyz,Kulusuk Lufthavn
5543,eng_Latn,English,Appearance
5543,ky,Kyrgyz,Сырткы көрүнүшү
5544,eng_Latn,English,Education
5544,ky,Kyrgyz,Билим
5545,eng_Latn,English,Surabaya
5545,ky,Kyrgyz,Surabaya
5546,eng_Latn,English,Password hint
5546,ky,Kyrgyz,Password hint
5547,eng_Latn,English,Path to Sele_ction
5547,ky,Kyrgyz,vectors-action
5548,eng_Latn,English,Play this song
5548,ky,Kyrgyz,Ойнотуучу тизме
5549,eng_Latn,English,"If true, the x and x_right keys are ignored and the panel is placed at the center of the x-axis of the screen. If the panel is resized it will remain at that position - i.e. the panel will grow on both sides. If false, the x and x_right keys specify the location of the panel."
5549,ky,Kyrgyz,"Эгер бул ачкыч орнотулса, анда X координатасы эске алынбайт да, панель экрандын X огу боюнча борборлоштурулат. Эгер панель өлчөмүн өзгөртсө, анда ал өз орунунда калат (б.а. эки тарабына тең созулат). Эгер бал ачкыч орнотулбаса, X координатасы эске алынып, ал панелдин жайгашуу орунун аныктайт."
5550,eng_Latn,English,"%s has no use what-so-ever. It only takes up disk space and compilation time, and if loaded it also takes up precious panel space and memory. Anybody found using it should be promptly sent for a psychiatric evaluation."
5550,ky,Kyrgyz,"""%s аттуу балык"" - эч пайдасы жок апплет. Ал дискте орун ээлеп, компиляция убакытын созот. Жүктөлгөн учурда ал панелде жана эсте кайсы бир орунду ээлейт. Бул апплеттин пайдасын көргөн кишини психиатрдык текшерүүгө жөнөтүү керек."
5551,eng_Latn,English,Canceling Downloads
5551,ky,Kyrgyz,Жүктөөлөр токтотулду
5552,eng_Latn,English,Search all songs of this album
5552,ky,Kyrgyz,Учурдагы альбомдон баардык ырларды издөө
5553,eng_Latn,English,Failed to load %s: %s
5553,ky,Kyrgyz,"""%s"" жүктөлбөдү: %s"
5554,eng_Latn,English,http://last.fm/music/{0}/_/{1}
5554,ky,Kyrgyz,http://last.fm/music/{0}/_/{1}
5555,eng_Latn,English,_Monitor profile:
5555,ky,Kyrgyz,_Монитор профили:
5556,eng_Latn,English,Loading playlists
5556,ky,Kyrgyz,Ойнотуу тизмесин жүктөө
5557,eng_Latn,English,paper size
5557,ky,Kyrgyz,paper size
5558,eng_Latn,English,Saturation
5558,ky,Kyrgyz,Каныккандык
5559,eng_Latn,English,Browser on Left
5559,ky,Kyrgyz,"Кичи-браузер, сол жакта"
5560,eng_Latn,English,Archive octal value %.*s is out of %s range; assuming two's complement
5560,ky,Kyrgyz,Архивдин сегиздик системадагы мааниси болгон %.*s %s диапазонунун тышында; экилик системадагы терси алынды
5561,eng_Latn,English,Word _size:
5561,ky,Kyrgyz,Сөз _өлчөмү:
5562,eng_Latn,English,General
5562,ky,Kyrgyz,Жалпы
5563,eng_Latn,English,Action name
5563,ky,Kyrgyz,Action name
5564,eng_Latn,English,Convert the image to indexed colors
5564,ky,Kyrgyz,image-action
5565,eng_Latn,English,Crop to C_ontent
5565,ky,Kyrgyz,layers-action
5566,eng_Latn,English,_Reload
5566,ky,Kyrgyz,_Кайра жүктө
5567,eng_Latn,English,Connect to another display
5567,ky,Kyrgyz,view-action
5568,eng_Latn,English,"GNOME's greatest strength is our strong community. Virtually anyone, with or without coding skills, can contribute to making GNOME better."
5568,ky,Kyrgyz,"GNOME чөйрөсүнүн артыкчылык жагы анын күчтүү колдонуучулар коомчулугунда. Ар бир адам программалоодо тажрыйбасы бар болсо да, тажрыйбасы жок болсо да, чөйрөнү жакшыртууга өз салымын кошо алат."
5569,eng_Latn,English,Search for podcasts
5569,ky,Kyrgyz,Баардык подкасттарды жаңыртуу
5570,eng_Latn,English,Time
5570,ky,Kyrgyz,Убакыт
5571,eng_Latn,English,Orientation
5571,ky,Kyrgyz,ЛандшафтOrientation
5572,eng_Latn,English,"You may not overwrite the existing file, because you do not have sufficient access rights."
5572,ky,Kyrgyz,"Сиз эски файлдын үстүнө жаза албайсыз, себеби сизде жетишерлик укук жок."
5573,eng_Latn,English,Firefox web browser
5573,ky,Kyrgyz,Firefox веб-браузери
5574,eng_Latn,English,Browser on Left
5574,ky,Kyrgyz,"Кичи-браузер, сол жакта"
5575,eng_Latn,English,Wi-Fi/Ethernet security
5575,ky,Kyrgyz,Wi-Fi/Ethernet security
5576,eng_Latn,English,Select album cover image
5576,ky,Kyrgyz,Альбомдун бетин тандаңыз
5577,eng_Latn,English,Acer AirKey V
5577,ky,Kyrgyz,Acer AirKey V
5578,eng_Latn,English,None
5578,ky,Kyrgyz,Жок
5579,eng_Latn,English,Unknown
5579,ky,Kyrgyz,Белгисиз
5580,eng_Latn,English,Password hint
5580,ky,Kyrgyz,Password hint
5581,eng_Latn,English,Name
5581,ky,Kyrgyz,Аталышы
5582,eng_Latn,English,This key specifies the number of seconds each frame will be displayed.
5582,ky,Kyrgyz,Бул ачкыч ар-бир кадрдын канча секунд чагылдырыларын аныктайт.
5583,eng_Latn,English,paper size
5583,ky,Kyrgyz,paper size
5584,eng_Latn,English,_About
5584,ky,Kyrgyz,_Бул жөнүндө
5585,eng_Latn,English,Automatically hide panel into corner
5585,ky,Kyrgyz,Панелди автоматтык түрдө бурчка жашыруу
5586,eng_Latn,English,Fish Preferences
5586,ky,Kyrgyz,"""Балык"" ырастоолору"
5587,eng_Latn,English,_Up
5587,ky,Kyrgyz,_Жогоруга
5588,eng_Latn,English,_About
5588,ky,Kyrgyz,_Апплет жөнүндө
5589,eng_Latn,English,_Quit
5589,ky,Kyrgyz,_Чыгуу
5590,eng_Latn,English,High Level
5590,ky,Kyrgyz,"High LevelCity in Alberta, Canada"
5591,eng_Latn,English,Export a playlist
5591,ky,Kyrgyz,Ойнотмо тизмени экспорттоо
5592,eng_Latn,English,Removing track {0} of {1}
5592,ky,Kyrgyz,Элементтер импорттолууда {0} из {1}
5593,eng_Latn,English,"Write to file NAME, instead of standard output"
5593,ky,Kyrgyz,"Стандарт чыгарууга жазбай, АТЫ деген файлга жаз"
5594,eng_Latn,English,JPEG image files
5594,ky,Kyrgyz,JPEG графикалык файлдары
5595,eng_Latn,English,"background, style"
5595,ky,Kyrgyz,"Мозаикаbackground, style"
5596,eng_Latn,English,Artist
5596,ky,Kyrgyz,Аткаруучуartist
5597,eng_Latn,English,Clock
5597,ky,Kyrgyz,Саат
5598,eng_Latn,English,Darwin
5598,ky,Kyrgyz,Дарвин
5599,eng_Latn,English,_Match
5599,ky,Kyrgyz,_Туура келет
