sentence_id,language_code,language_name,text
669,eng_Latn,English,"But ... Oh, I see what you mean."
669,jpn_Jpan,Japanese,それは、あぁなるほど
670,eng_Latn,English,I'm very proud to report that my first trick Was an exploding success. Show him.
670,jpn_Jpan,Japanese,私の最初の爆破が 成功して喜ばしい
671,eng_Latn,English,Sometimes I feel like his secretary rather than his keeper.
671,jpn_Jpan,Japanese,彼の秘書気分だ
672,eng_Latn,English,Yes.
672,jpn_Jpan,Japanese,ああ
673,eng_Latn,English,Its citizens need me.
673,jpn_Jpan,Japanese,国民が待っているわ
674,eng_Latn,English,Why did you let him in our home? He was hurt. He called for help.
674,jpn_Jpan,Japanese,怪我して助けを求めてた。
675,eng_Latn,English,I've never heard anything more dreadful.
675,jpn_Jpan,Japanese,こんな恐ろしいことは聞いたことがない。
676,eng_Latn,English,"See, to me, coffee was just a thing that my boss would drink up."
676,jpn_Jpan,Japanese,私にとってコーヒーは ボスが飲み干す ただの物にすぎない
677,eng_Latn,English,"And in so doing, you shed light on an invaluable truth."
677,jpn_Jpan,Japanese,非常に重要な真実がわかった
678,eng_Latn,English,"Frau Kelmot is passionate, but an amateur."
678,jpn_Jpan,Japanese,ケルモット夫人は熱心だが アマチュア
679,eng_Latn,English,He was carrying nothing but this.... ... and this.
679,jpn_Jpan,Japanese,所持品はこれと... これです
680,eng_Latn,English,Worldwide military is on alert. Our weapons are ineffective.
680,jpn_Jpan,Japanese,我々の武器が効かない
681,eng_Latn,English,"I've been trying to get her to marry me since, what, our second date?"
681,jpn_Jpan,Japanese,結婚するためですよ 2回目のデートだっけ？
682,eng_Latn,English,"2.3445, M_PI some trig: -1.6291725057799 a hypotenuse:"
682,jpn_Jpan,Japanese,例 3コールバック関数として匿名関数を使用
683,eng_Latn,English,I invited you out today because I wanted to get to know you better.
683,jpn_Jpan,Japanese,今日 俺が マーサを誘った理由は （政子）うん （ｱﾙﾏﾝ）いや 何か もっと知りたいなと思って
684,eng_Latn,English,I did everything you wanted. What do you want from me?
684,jpn_Jpan,Japanese,頼まれた通りやってたよ
685,eng_Latn,English,So that you arrived At the marina When tony pulled the trigger?
685,jpn_Jpan,Japanese,あなたが着くと ちょうどトニーが彼を？
686,eng_Latn,English,"And hey, there's a party tonight."
686,jpn_Jpan,Japanese,そうだ 今夜パーティーがある
687,eng_Latn,English,"The second that a bullet enters your brain, the Machine will cast you off and replace you."
687,jpn_Jpan,Japanese,2個目の弾丸があなたの脳に入った マシンはあなたを捨てあなたに取って代わった
688,eng_Latn,English,They lugged the refrigerator up the stairs.
688,jpn_Jpan,Japanese,彼らは冷蔵庫を階段の上まで運び上げた。
689,eng_Latn,English,But never further. You think this is where you die.
689,jpn_Jpan,Japanese,＜死ぬ気なんですね＞
690,eng_Latn,English,Is this to be endured? It shall not be!
690,jpn_Jpan,Japanese,とても耐えられないわ
691,eng_Latn,English,Watch out for a second Jedi loose in the station.
691,jpn_Jpan,Japanese,もう一人のジェダイがステーションにいるかも
692,eng_Latn,English,"- That's right, including his."
692,jpn_Jpan,Japanese,- あの方のも入れて
693,eng_Latn,English,"Now, was I rushing or was I dragging?"
693,jpn_Jpan,Japanese,俺の手は速いか?
694,eng_Latn,English,"- No, not the grief."
694,jpn_Jpan,Japanese,- そうじゃなくて
695,eng_Latn,English,"Hello, S.T.E.V.E., I am J-A-K, Jake."
695,jpn_Jpan,Japanese,やあ、スティーブ。 俺はJ -A
696,eng_Latn,English,Hello?
696,jpn_Jpan,Japanese,だれか？
697,eng_Latn,English,He should use an alternate route.
697,jpn_Jpan,Japanese,「別のルートを使えと いま知らせろ」
698,eng_Latn,English,Let him get away with it?
698,jpn_Jpan,Japanese,あなたは彼を止めてくれたのでしょ？
699,eng_Latn,English,"I was trying to find you, but you were gone."
699,jpn_Jpan,Japanese,捜しても見つからない
700,eng_Latn,English,MASSACRATED POLICE
700,jpn_Jpan,Japanese,"""ボストン・ポスト 警察死亡"""
701,eng_Latn,English,Maybe you got some friends in high places?
701,jpn_Jpan,Japanese,そこにツテでもあるのか？
702,eng_Latn,English,"Come on, people, let's get to it Go!"
702,jpn_Jpan,Japanese,♪ みんなで歌おうぜ
703,eng_Latn,English,I need you to translate Finch's instructions on how to destroy the virus.
703,jpn_Jpan,Japanese,あなたにフィンチの 指示を解釈して貰いたい ウイルスを死滅させる方法
704,eng_Latn,English,What about the knives? You said Travis came at you with a sword.
704,jpn_Jpan,Japanese,コロンビア組織は 大喜びか
705,eng_Latn,English,You could at least knock!
705,jpn_Jpan,Japanese,ノックぐらいしろよ.
706,eng_Latn,English,The one that was pointed at the guy's skull.
706,jpn_Jpan,Japanese,頭に銃を突き付けてた
707,eng_Latn,English,"No, g-get away from me."
707,jpn_Jpan,Japanese,だめ 私に近づかないで
708,eng_Latn,English,NORTH ELEVATORS - 10 MINS
708,jpn_Jpan,Japanese,北エレベーター−１０分
709,eng_Latn,English,"Computer, add an appropriate crew complement, objective mode."
709,jpn_Jpan,Japanese,コンピュータ、クルーを表示しろ 客観モードだ
710,eng_Latn,English,Keep them on the alert.
710,jpn_Jpan,Japanese,とにかく急がせること
711,eng_Latn,English,Oxygen! - Yes!
711,jpn_Jpan,Japanese,酸素 頼む ― はい
712,eng_Latn,English,One appeared in a Queen's newspaper regarding the complaint of an Ethan Varner against a tanning salon whose beds could not accommodate his prodigious girth.
712,jpn_Jpan,Japanese,１人は　クィーンズ新聞に載ってる ベッドに巨大な胴回りがおさまらないと 日焼けサロンに苦情を言った
713,eng_Latn,English,"No one could prove anything of course, but we already knew."
713,jpn_Jpan,Japanese,誰も証明できないが 我々には分かっていた
714,eng_Latn,English,"If I die, you lack the knowledge to send that creature back to Hell."
714,jpn_Jpan,Japanese,俺が死ねば お前は、地獄へ化け物を送る 知識が欠如している
715,eng_Latn,English,like extras.
715,jpn_Jpan,Japanese,特別な人だ
716,eng_Latn,English,"Another round, birthday boy. ...or anything that might be out there listening."
716,jpn_Jpan,Japanese,新しい一年に
717,eng_Latn,English,The line's operational.
717,jpn_Jpan,Japanese,すでに線路は開通している
718,eng_Latn,English,"Everywhere, legions of the enemy advance."
718,jpn_Jpan,Japanese,あらゆる方角から 敵が押し寄せているそうです 時間との闘いだな
719,eng_Latn,English,No crew in Starfleet has been tested more in battle.
719,jpn_Jpan,Japanese,艦隊のクルーは戦闘で テストされることはなくなる
720,eng_Latn,English,What else in that lab might be of interest to me?
720,jpn_Jpan,Japanese,ラボに私の興味を引くものは？
721,eng_Latn,English,The destroyer of all worlds.
721,jpn_Jpan,Japanese,世界の破滅だ
722,eng_Latn,English,"Beta, get a doctor! No."
722,jpn_Jpan,Japanese,医者だ
723,eng_Latn,English,"Tell me, how'd you last this long?"
723,jpn_Jpan,Japanese,話せよ どうやった?
724,eng_Latn,English,No. She won't be going anywhere with you.
724,jpn_Jpan,Japanese,違う　彼女はどこにも行かない
725,eng_Latn,English,"John has one thing that makes his life worth a damn, and he can't do it if he lets anyone in too close."
725,jpn_Jpan,Japanese,ジョンの人生をむしばんでいる 一つのことがある 彼の近い人間には 何も出来ないと思う
726,eng_Latn,English,"Oh, um... would you mind?"
726,jpn_Jpan,Japanese,やつてくれる?
727,eng_Latn,English,We'll arrest you for opposing a superior officer.
727,jpn_Jpan,Japanese,上官への反逆罪で逮捕するぞ
728,eng_Latn,English,I... like it...
728,jpn_Jpan,Japanese,素敵・・・
729,eng_Latn,English,- Oleaning.
729,jpn_Jpan,Japanese,げっぷさせる
730,eng_Latn,English,Kayden.
730,jpn_Jpan,Japanese,ケイデン
731,eng_Latn,English,He was part of a task force that arrested
731,jpn_Jpan,Japanese,彼は　昨年 南サクラメントで ドクター　アレク・ラヴロフを
732,eng_Latn,English,I should've called sooner.
732,jpn_Jpan,Japanese,もっと早く連絡すべきだった
733,eng_Latn,English,That's not what Mom did.
733,jpn_Jpan,Japanese,母さんがやったんじゃない
734,eng_Latn,English,The best time of life is when we are young.
734,jpn_Jpan,Japanese,人生で一番よいときは、我々が若いときです。
735,eng_Latn,English,"""let's help Tom Walker""?"
735,jpn_Jpan,Japanese,"トム ウォーカーを ""救う"" と"
736,eng_Latn,English,♫ ♪ ♫ Loving mother ♫ ♪ ♫
736,jpn_Jpan,Japanese,♪ Loving mother ♪
737,eng_Latn,English,Think of the Seven Dwarfs before Snow White showed up.
737,jpn_Jpan,Japanese,白雪姫が来る前の こびとたちの家だ
738,eng_Latn,English,and then I'd fly up.
738,jpn_Jpan,Japanese,飛ぶのよ
739,eng_Latn,English,- What? I saw it.
739,jpn_Jpan,Japanese,私は見た 大きくて...
740,eng_Latn,English,Someone is trying to make sure that this peace agreement does not happen.
740,jpn_Jpan,Japanese,誰かが和平同意を ご破算にしようとしてる
741,eng_Latn,English,Just slightly altered.
741,jpn_Jpan,Japanese,少し変更されてる
742,eng_Latn,English,"Hey, I'm not finished yet."
742,jpn_Jpan,Japanese,まだ話は　終わってない
743,eng_Latn,English,Hodgins found no particulates.
743,jpn_Jpan,Japanese,ホッジンズも微粒子を 発見できなかった
744,eng_Latn,English,The second brother journeyed to his home where he took the stone and turned it thrice in hand.
744,jpn_Jpan,Japanese,"""２番目の兄弟は"" ""長い旅をして家に帰り..."" ""昔、結婚したかったが"" ""早死にをした女性が..."""
745,eng_Latn,English,Obviously my students have been infected with your magic!
745,jpn_Jpan,Japanese,私の生徒たちも 魔法で頭をやられたようね
746,eng_Latn,English,I just want to know where you stand.
746,jpn_Jpan,Japanese,君達は誰を指示する?
747,eng_Latn,English,"I got some new snapdragons that need to be planted, okay?"
747,jpn_Jpan,Japanese,新しいスナップドラゴンを植えなくてはならない、いい？
748,eng_Latn,English,He's seen me. He's seen my face.
748,jpn_Jpan,Japanese,ダメよ　顔を見られてるわ
749,eng_Latn,English,The decision was unfavourable to us.
749,jpn_Jpan,Japanese,その決定は我々にとって不利だった。
750,eng_Latn,English,I consider the Russian ballet the greatest.
750,jpn_Jpan,Japanese,私はロシアのバレエが一番素晴らしいと思います。
751,eng_Latn,English,Operations
751,jpn_Jpan,Japanese,操作(N)
752,eng_Latn,English,- It was Frank Ormino.
752,jpn_Jpan,Japanese,-フランク・オーミノの所有だった
753,eng_Latn,English,He is with your friend the King of the Swing.
753,jpn_Jpan,Japanese,お友だちの･･ ダンス王さんのこと？
754,eng_Latn,English,We should get going now. This isn't safe for any of us.
754,jpn_Jpan,Japanese,もう行かないと 安全じゃなくなる
755,eng_Latn,English,It should be cute but not look too cheap.
755,jpn_Jpan,Japanese,かわいくて 安っぽく 見えないのがいいな｡
756,eng_Latn,English,So you got him off the street.
756,jpn_Jpan,Japanese,なのでもうバイクを 取り上げることに成功したよ
757,eng_Latn,English,"Seeing you praying like that last night,"
757,jpn_Jpan,Japanese,"昨日 パパの ""礼拝"" を見て"
758,eng_Latn,English,My mother finally has given in to my views.
758,jpn_Jpan,Japanese,母はとうとう私の考えに従った。
759,eng_Latn,English,- How do you market you get it?
759,jpn_Jpan,Japanese,どの様な内容の本なの？
760,eng_Latn,English,- Jennifer Wilson's only daughter.
760,jpn_Jpan,Japanese,ジェニファー・ウィルソンの 一人娘だ
761,eng_Latn,English,I got the hell out of there before the damn thing sank.
761,jpn_Jpan,Japanese,沈没する前に逃げ出せたよ
762,eng_Latn,English,I forgot about it. He...
762,jpn_Jpan,Japanese,忘れてたのよ
763,eng_Latn,English,I was part of that fever.
763,jpn_Jpan,Japanese,私自身も熱狂の中にありました
764,eng_Latn,English,Abel Gideon didn't kill this man.
764,jpn_Jpan,Japanese,ギデオンの仕業じゃない
765,eng_Latn,English,I don't know what Dana knows and I'm scared.
765,jpn_Jpan,Japanese,あの子の事がもう心配で
766,eng_Latn,English,So what do you like about him?
766,jpn_Jpan,Japanese,"""何がよかったの？""って なるのさ"
767,eng_Latn,English,- Harold--
767,jpn_Jpan,Japanese,- ハロルド
768,eng_Latn,English,"You have two choices, give Flood what he wants or pack up and move."
768,jpn_Jpan,Japanese,選択肢は２つ フラッドが欲しがるものを与えるか ここから出て行くかだ
769,eng_Latn,English,Someone needs to protect him from you.
769,jpn_Jpan,Japanese,誰かが兄貴から 守らないとダメだ
770,eng_Latn,English,"And you're worried about the imbalance in our currency, our foreign debt..."
770,jpn_Jpan,Japanese,あなたの不安は 通貨や債務の...
771,eng_Latn,English,- No.
771,jpn_Jpan,Japanese,- いいえ
772,eng_Latn,English,I know you're not the enemy in all of this.
772,jpn_Jpan,Japanese,あなたは悪くない
773,eng_Latn,English,Didn't you see his muscles?
773,jpn_Jpan,Japanese,彼の筋肉を見た？
774,eng_Latn,English,- Snow is gone. - What?
774,jpn_Jpan,Japanese,白雪が消えた
775,eng_Latn,English,So what did you see when Mr. Porchetto was shot?
775,jpn_Jpan,Japanese,で　ポルチェットさんが撃たれた時 君は　何を見た？
776,eng_Latn,English,I'm just hanging around. It's fun.
776,jpn_Jpan,Japanese,ダラダラして 超楽しい
777,eng_Latn,English,But he said there was someone that he had to expose.
777,jpn_Jpan,Japanese,彼は打ち明ける誰かが いたと言ってた
778,eng_Latn,English,The V's hacked your code.
778,jpn_Jpan,Japanese,そのサイトが Vにクラックされたんだな
779,eng_Latn,English,"If we can I.D. the shape-shifter, maybe we can catch him before he changes bodies."
779,jpn_Jpan,Japanese,シェイプシフターのIDが分かれば 外見を変える前に奴を捕まえられるかもしれない
780,eng_Latn,English,Because you were unlucky.
780,jpn_Jpan,Japanese,運が悪かった
781,eng_Latn,English,"Bigger pieces than that, please."
781,jpn_Jpan,Japanese,その大きい木だ。 大きいやつだ。
782,eng_Latn,English,"But you're not scared, are you, Dad?"
782,jpn_Jpan,Japanese,でもパパは 怖くないの？
783,eng_Latn,English,And you're not worthwhile?
783,jpn_Jpan,Japanese,されてないの？
784,eng_Latn,English,What about Kip?
784,jpn_Jpan,Japanese,キップは　どう？
785,eng_Latn,English,And I really don't care.
785,jpn_Jpan,Japanese,心配してないから ...意図してない
786,eng_Latn,English,"Well, Hutt, it doesn't look like prison had to adverse an effect on you."
786,jpn_Jpan,Japanese,じゃ、ハット、 刑務所にいても、あまり影響なかったみたい
787,eng_Latn,English,I'm running this squad now and I say we leave the gook for the mother-loving rats.
787,jpn_Jpan,Japanese,"おれの命令に従え おれの言い分は ""ネズミに食わせろ""だ"
788,eng_Latn,English,♪ I just didn't understand... ♪
788,jpn_Jpan,Japanese,♪ I just didn't understand...
789,eng_Latn,English,"The disfigurement, decamethonium, suffocation, the early morning discovery and the pose, each of them looking towards the road."
789,jpn_Jpan,Japanese,損傷 薬物 窒息死 早朝の発見 それと姿勢が 道路を向いていること
790,eng_Latn,English,But my money is on Gaius.
790,jpn_Jpan,Japanese,だけど、私はガイアスに賭けるわね バルター博士
791,eng_Latn,English,- I won't. I promise.
791,jpn_Jpan,Japanese,‐出ない、約束する ‐それでいい、娘よ
792,eng_Latn,English,They got out of the bus and walked two kilometres in the hot sun.
792,jpn_Jpan,Japanese,２人はバスを降りて、暑い日差しの中を２キロ歩きました。
793,eng_Latn,English,There's something wrong with this heater.
793,jpn_Jpan,Japanese,このヒーターはどこかおかしい
794,eng_Latn,English,Shouldn't we be going first to the local D.A.?
794,jpn_Jpan,Japanese,（雨宮）　先に検察に行ったほうが いいんじゃないんですか　久利生さん？
795,eng_Latn,English,"Tell me, Tom, please."
795,jpn_Jpan,Japanese,お願い　トム
796,eng_Latn,English,I've been waiting seven years for this.
796,jpn_Jpan,Japanese,この為に7年間待っていた
797,eng_Latn,English,I'm engaged to the hottest girl on the planet.
797,jpn_Jpan,Japanese,私は惑星で最も魅力的な 女性と婚約した
798,eng_Latn,English,"I'm fine,nathan."
798,jpn_Jpan,Japanese,大丈夫よ ネイサン
799,eng_Latn,English,A code used only when all other means of communication have failed.
799,jpn_Jpan,Japanese,ただのコード 通信不可能の時の
800,eng_Latn,English,Or it will be if you stick to the plan.
800,jpn_Jpan,Japanese,それは、この計画に固執しているからだろ。
801,eng_Latn,English,Their number is great.
801,jpn_Jpan,Japanese,彼等の数は多い。
802,eng_Latn,English,So he killed Stephanie McNamara to set the record straight.
802,jpn_Jpan,Japanese,じゃあ　彼がステファニーを 殺したのか 誤解を解くために
803,eng_Latn,English,- I wanted to die.
803,jpn_Jpan,Japanese,- 私は死を望んだ
804,eng_Latn,English,Just the sound of 'I love you' makes me feel stronger.
804,jpn_Jpan,Japanese,愛してるの響きだけで、強くなれる気がするよ。
805,eng_Latn,English,"Hancock, this is my boy Arron. Oh my God, Ray?"
805,jpn_Jpan,Japanese,ハンコック 息子だ
806,eng_Latn,English,We are a family of five.
806,jpn_Jpan,Japanese,うちは５人家族です。
807,eng_Latn,English,- And I don't have any talent at all.
807,jpn_Jpan,Japanese,なんの才能もないんだ
808,eng_Latn,English,Do you want 100 quid? Yeah.
808,jpn_Jpan,Japanese,- 100ポンド欲しいか？
809,eng_Latn,English,"what's that? freddy krueger done been up in here or something? oh, no, man."
809,jpn_Jpan,Japanese,実に面白いね
810,eng_Latn,English,My 221 B?
810,jpn_Jpan,Japanese,僕の部屋の？
811,eng_Latn,English,"Okay, great, let's go show it to grandma."
811,jpn_Jpan,Japanese,すごい　お祖母ちゃんに 見せに行きましょう
812,eng_Latn,English,"Who is she? She gave no name, Your Grace."
812,jpn_Jpan,Japanese,あの娘はだれだ？
813,eng_Latn,English,"Look,desmond,I'm going to go."
813,jpn_Jpan,Japanese,デズモンド、もう行くわ
814,eng_Latn,English,"Then they may target her, I know."
814,jpn_Jpan,Japanese,彼女が標的になる
815,eng_Latn,English,"Great Sage, I just saw you talking to Buddha."
815,jpn_Jpan,Japanese,さっき、仏陀の石像に 話してたのを見たよ。
816,eng_Latn,English,"He'd never ruin his reputation by killing anyone, especially a woman. Now, if you'd like to throw a drink in my face for that, be my guest."
816,jpn_Jpan,Japanese,人を殺して評判を落とすことは 絶対にしない　特に女性はね それをぼくの顔にかける気？
817,eng_Latn,English,What's that? Huh? Right there.
817,jpn_Jpan,Japanese,あれは？ あれだ
818,eng_Latn,English,But I will keep doing that as long as I'm here.
818,jpn_Jpan,Japanese,でも生きている間は、私はそれを続ける
819,eng_Latn,English,Thank you for trying your best.
819,jpn_Jpan,Japanese,有難う　頑張ってね
820,eng_Latn,English,"Whoever's in there, show yourself right now!"
820,jpn_Jpan,Japanese,誰かいるなら 今すぐ出てこい
821,eng_Latn,English,- If we're within half a mile of the source.
821,jpn_Jpan,Japanese,- 私たちは、ソースの半マイルの範囲内にある場合。 - それを実行してください。
822,eng_Latn,English,"I thought whatever I could put him through, he would be strong enough to fight his way back to himself, and I was wrong."
822,jpn_Jpan,Japanese,ウィルをどのような厳しい環境に置いても 彼はそれと戦って戻ってこられる だけの強さを持っている、 と考えていましたが、 私が間違っていました。
823,eng_Latn,English,What kind of monsters?
823,jpn_Jpan,Japanese,どんな怪物だ？
824,eng_Latn,English,I just landed in Maryland. I'm at a gas station.
824,jpn_Jpan,Japanese,メリーランドに着いた 今、ガソリンスタンドだ
825,eng_Latn,English,This video recorder doesn't work right.
825,jpn_Jpan,Japanese,このビデオは正しく機能しない。
826,eng_Latn,English,That's all of it? 1.2?
826,jpn_Jpan,Japanese,それで全部か？
827,eng_Latn,English,Why was the Japan Defense Agency upgraded to the Japanese Ministry of Defense?
827,jpn_Jpan,Japanese,防衛庁が防衛省に格上げされたのはなぜですか？
828,eng_Latn,English,I was the first one in my class to be activated.
828,jpn_Jpan,Japanese,私は任務を 命じられたトップバッターだった
829,eng_Latn,English,Okay. Where am I putting this?
829,jpn_Jpan,Japanese,どこに置こうか？
830,eng_Latn,English,"Well, I think we should win. I hate Vietnam."
830,jpn_Jpan,Japanese,嫌いな国だね 馬を見かけないし
831,eng_Latn,English,A soldier brought it by today. He and Ray were prisoners together.
831,jpn_Jpan,Japanese,収容所でレイと居た者に...
832,eng_Latn,English,"In fact, you rarely enter my mind."
832,jpn_Jpan,Japanese,あんたの事忘れてたくらい
833,eng_Latn,English,I know where we can get weapons.
833,jpn_Jpan,Japanese,心当たりがある
834,eng_Latn,English,I want to do a trick.
834,jpn_Jpan,Japanese,- 手品に使う...
835,eng_Latn,English,"And he treasures me and Jinya,"
835,jpn_Jpan,Japanese,私のことも 仁矢のことも 大切にしてくれてるし
836,eng_Latn,English,"Maybe because you saw it, you can change it."
836,jpn_Jpan,Japanese,もしかしたら見たことによって それを変えることができるのかも
837,eng_Latn,English,"I'm not usually a fan of surprises, but this... this is one I'll happily except."
837,jpn_Jpan,Japanese,通常は予期しない事の 支持者じゃない だが　これは... 首尾よく除外するものだ
838,eng_Latn,English,We need your help to put it into effect.
838,jpn_Jpan,Japanese,効果的に行うために 協力が必要だ
839,eng_Latn,English,You must make the most of your time.
839,jpn_Jpan,Japanese,時間は最大限に活用すべきだ。
840,eng_Latn,English,"- Oh, I - I like money."
840,jpn_Jpan,Japanese,- おぉ 俺は金が好きだ
841,eng_Latn,English,It leaves you feeling like you have to make up for it somehow...
841,jpn_Jpan,Japanese,全ての事件を解決する事で
842,eng_Latn,English,She watching?
842,jpn_Jpan,Japanese,グレトゲンが見てるか？
843,eng_Latn,English,Hold that lead!
843,jpn_Jpan,Japanese,先頭維持しろ！
844,eng_Latn,English,Not on pointe! Breathe when you leap!
844,jpn_Jpan,Japanese,もっとダイナミックに！
845,eng_Latn,English,"Windows, light bulbs,"
845,jpn_Jpan,Japanese,窓やー 電球
846,eng_Latn,English,"The Ulsan kids, right? I remember."
846,jpn_Jpan,Japanese,蔚山の悪ガキか 思い出した
847,eng_Latn,English,Why?
847,jpn_Jpan,Japanese,なぜだ？
848,eng_Latn,English,And I thought you people were meant to be...
848,jpn_Jpan,Japanese,お前が奴隷になる 運命だと思っていた
849,eng_Latn,English,I will be very sad
849,jpn_Jpan,Japanese,私はとても悲しいでしょう
850,eng_Latn,English,"Actually, I have a favor to ask of you."
850,jpn_Jpan,Japanese,実はお願いがあるのです。
851,eng_Latn,English,"Oh, no! No, no, please. No!"
851,jpn_Jpan,Japanese,やめろ 頼む いやだ！
852,eng_Latn,English,She played the heroine better than I.
852,jpn_Jpan,Japanese,彼女は私よりも上手にヒロインを演じた。
853,eng_Latn,English,- Thank you. Good luck. - Mr. President.
853,jpn_Jpan,Japanese,ありがとう　幸運を
854,eng_Latn,English,"You will not speak of anything you hear or see, and you will not leave this level without my express permission."
854,jpn_Jpan,Japanese,ここで見聞きしたことは口外してはいけません 私の明確な許可なくして この階を離れてもいけません
855,eng_Latn,English,"Well, he's not gonna mess with my town."
855,jpn_Jpan,Japanese,なにものであっても　俺の街ではしゃぐのは許せねえ
856,eng_Latn,English,But very much deserve.
856,jpn_Jpan,Japanese,当然の報いを
857,eng_Latn,English,Let me see your bullet.
857,jpn_Jpan,Japanese,弾を見せてくれ
858,eng_Latn,English,I'm not going to quit the club because I am busy.
858,jpn_Jpan,Japanese,いそがしいからクラブを止めるのではない。
859,eng_Latn,English,I'm just calling his bluff for you. We'll get to Fulton's Point after this.
859,jpn_Jpan,Japanese,こけおどしさ その後でフルトン・ポイントに行こう
860,eng_Latn,English,Couldn't send your article?
860,jpn_Jpan,Japanese,原稿送れなかったの？
861,eng_Latn,English,Those early pilgrims were thankful for what had happened to them.
861,jpn_Jpan,Japanese,巡礼始祖が恵みへの感謝で 始めたの
862,eng_Latn,English,We're the last two people on earth.
862,jpn_Jpan,Japanese,僕達は、地球上最後の2人だ
863,eng_Latn,English,"No Well, trust me, I know what I'm doing"
863,jpn_Jpan,Japanese,全然
864,eng_Latn,English,The hell'd you do to my garbage?
864,jpn_Jpan,Japanese,うちのゴミに何してた？
865,eng_Latn,English,- You believe this is personal?
865,jpn_Jpan,Japanese,個人的恨み？
866,eng_Latn,English,A hope chest?
866,jpn_Jpan,Japanese,形見？
867,eng_Latn,English,"Lorelei, cut off two of his fingers."
867,jpn_Jpan,Japanese,ローレライ　彼の指を ２本切り落とせ
868,eng_Latn,English,You're looking into the sad demise of the Frogman.
868,jpn_Jpan,Japanese,フロッグマンのために尋問を?
869,eng_Latn,English,I wounded him.
869,jpn_Jpan,Japanese,- ケガを負わせた
870,eng_Latn,English,Henrietta told me.
870,jpn_Jpan,Japanese,- してるわ ヘンリエッタに 教わりました
871,eng_Latn,English,You don't help us because you like us.
871,jpn_Jpan,Japanese,君は　俺たちのことが好きだから 俺たちを助けてるんじゃない
872,eng_Latn,English,that this is really divine judgement.
872,jpn_Jpan,Japanese,本当に神の裁きと考えたいほどだ...
873,eng_Latn,English,It's first place. It's go big or go home.
873,jpn_Jpan,Japanese,目指すは優勝　負けたら終了
874,eng_Latn,English,There's more. There's got to be more.
874,jpn_Jpan,Japanese,もっと何かあるはずよ
875,eng_Latn,English,- It's not like he has any money or ID.
875,jpn_Jpan,Japanese,- 彼には　お金もIDもなさそうだった
876,eng_Latn,English,"More information can be found at http: / /www.ciphersbyritter.com / GLOSSARY.HTM#IV, http: / /fn2.freenet.edmonton.ab.ca / ~jsavard / crypto / co0409.htm and in chapter 9.3 of Applied Cryptography by Schneier (ISBN 0-471-11709-9) for a discussion of this topic."
876,jpn_Jpan,Japanese,"source には、MCRYPT_RAND (システムの乱数生成器), MCRYPT_DEV_RANDOM (/dev/random からデータを読む) ,MCRYPT_DEV_URANDOM (/dev/urandomからデータを読む) を指定できます。 MCRYPT_RAND を使用した場合、乱数生成器を初期化するために 必ず前もって srand() をコールして下さい。"
877,eng_Latn,English,There's a new mission now.
877,jpn_Jpan,Japanese,今は新しい使命がある
878,eng_Latn,English,I don't know.
878,jpn_Jpan,Japanese,さあ まだ答を聞いてないぞ
879,eng_Latn,English,Thank God. Help's arrived!
879,jpn_Jpan,Japanese,助けがきたわ！
880,eng_Latn,English,And when I truly understand them...
880,jpn_Jpan,Japanese,- でも 彼らを理解した時...
881,eng_Latn,English,it's my understanding that
881,jpn_Jpan,Japanese,しかもよ 白水銀行は それを見越して
882,eng_Latn,English,You would ruin them to make yourself feel better.
882,jpn_Jpan,Japanese,あなたは自分の気晴らしのために彼らを台無しにする。
883,eng_Latn,English,You're asking for forgiveness.
883,jpn_Jpan,Japanese,赦しを求めに来たんだ
884,eng_Latn,English,"Nice beautiful party, beautiful dancer, beautiful woman."
884,jpn_Jpan,Japanese,ステキ 美しし丶タ'ンサ一ー 素日青らしし丶丿ゞ一ティ一 そして 美女
885,eng_Latn,English,How much time does the kid have left?
885,jpn_Jpan,Japanese,空気の残りは？
886,eng_Latn,English,I'd run my fingers down your neck... to your chest.
886,jpn_Jpan,Japanese,キミの首に指を回して... . 胸に触れる...
887,eng_Latn,English,I don't know.
887,jpn_Jpan,Japanese,分からない
888,eng_Latn,English,How you've made and broken so many plans with me.
888,jpn_Jpan,Japanese,私との約束　何度破ったことか
889,eng_Latn,English,M.E. Puts the time of death around 10:00 last night.
889,jpn_Jpan,Japanese,検視官によると　死亡は夕べの10時前後
890,eng_Latn,English,At least for blocks around the houses aren't occupied.
890,jpn_Jpan,Japanese,ブロックで 塞がれてなかった
891,eng_Latn,English,"You'll have the three o'clock watch every morning and I know you'll obey me, because you..."
891,jpn_Jpan,Japanese,夜中の見回りもだ
892,eng_Latn,English,I've figured something out.
892,jpn_Jpan,Japanese,i've figured something out 私 何かを見積もった
893,eng_Latn,English,"Because he is trustworthy, Barry."
893,jpn_Jpan,Japanese,彼は信用できるわ
894,eng_Latn,English,"Every ship in the fleet has reported in, sir. There's no sign of her."
894,jpn_Jpan,Japanese,艦隊のすべての船の報告に 彼女の姿はありませんでした
895,eng_Latn,English,- Hello... sexy.
895,jpn_Jpan,Japanese,セクシー
896,eng_Latn,English,"Well... you know, there is an alternative."
896,jpn_Jpan,Japanese,まあ いいか それには選択肢がある
897,eng_Latn,English,"Being undercover, the days turn into months."
897,jpn_Jpan,Japanese,秘密捜査は日が過ぎ 何か月も経った
898,eng_Latn,English,"During the make portion of installation, if you encounter problems that look similar to this:"
